"source_file","dataset","study","obstype","methods_all","pred_order","pred_family","pred_genus","pred_species","pred_mass_g","prey_class","prey_order","prey_species","prey_id_level","prey_mass_g","count","percent","country","lat","lon","year"
"new_RaptorDiets.csv",1002,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Agelaius phoeniceus","Species",NA,1,NA,"USA",43.055,-89.42,"1930"
"new_RaptorDiets.csv",1002,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Sturnella sp","Genus",NA,1,NA,"USA",43.055,-89.42,"1930"
"new_RaptorDiets.csv",1002,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Troglodytes aedon","Species",NA,1,NA,"USA",43.055,-89.42,"1930"
"new_RaptorDiets.csv",1002,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","","Aves","Class",NA,1,NA,"USA",43.055,-89.42,"1930"
"new_RaptorDiets.csv",1004,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,6,NA,"USA",43.055,-89.42,"1931"
"new_RaptorDiets.csv",1004,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,9,NA,"USA",43.055,-89.42,"1931"
"new_RaptorDiets.csv",1004,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,3,NA,"USA",43.055,-89.42,"1931"
"new_RaptorDiets.csv",1004,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Sturnella sp","Genus",NA,2,NA,"USA",43.055,-89.42,"1931"
"new_RaptorDiets.csv",1004,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Agelaius phoeniceus","Species",NA,1,NA,"USA",43.055,-89.42,"1931"
"new_RaptorDiets.csv",1004,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Eulipotyphla","Blarina sp","Genus",NA,1,NA,"USA",43.055,-89.42,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,21,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,3,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Sturnella sp","Genus",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Piciformes","Colaptes auratus","Species",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","","Aves","Class",NA,4,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1008,"Errington 1933b","Stomach","Stomach+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Amphibia","Anura","Anura","Order",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,3,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,10,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Tamias sp","Genus",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,6,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Peromyscus sp","Genus",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Sialia sp","Genus",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1009,"Errington 1933b","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","","Aves","Class",NA,1,NA,"USA",43.328,-89.638,"1931"
"new_RaptorDiets.csv",1010,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,1,NA,"USA",43.038,-89.29,"1930"
"new_RaptorDiets.csv",1010,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,3,NA,"USA",43.038,-89.29,"1930"
"new_RaptorDiets.csv",1010,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Amphibia","Anura","Anura","Order",NA,5,NA,"USA",43.038,-89.29,"1930"
"new_RaptorDiets.csv",1011,"Errington 1933b","Stomach","Stomach+PreyRemains+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,2,NA,"USA",43.328,-89.638,"1930"
"new_RaptorDiets.csv",1011,"Errington 1933b","Stomach","Stomach+PreyRemains+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,1,NA,"USA",43.328,-89.638,"1930"
"new_RaptorDiets.csv",1011,"Errington 1933b","Stomach","Stomach+PreyRemains+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,14,NA,"USA",43.328,-89.638,"1930"
"new_RaptorDiets.csv",1011,"Errington 1933b","Stomach","Stomach+PreyRemains+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Agelaius phoeniceus","Species",NA,1,NA,"USA",43.328,-89.638,"1930"
"new_RaptorDiets.csv",1011,"Errington 1933b","Stomach","Stomach+PreyRemains+Follow","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Amphibia","Anura","Anura","Order",NA,1,NA,"USA",43.328,-89.638,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,3,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Passeriformes","Turdus migratorius","Species",NA,2,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Piciformes","Colaptes auratus","Species",NA,9,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","","Aves","Class",NA,6,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Galliformes","Gallus gallus","Species",NA,1,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Passeriformes","Setophaga pensylvanica","Species",NA,1,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1012,"Errington 1933b","Stomach","Stomach+Pellet+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Passeriformes","Sturnella sp","Genus",NA,1,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,4,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Piciformes","Melanerpes erythrocephalus","Species",NA,4,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","","Aves","Class",NA,4,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Passeriformes","Turdus migratorius","Species",NA,1,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Passeriformes","Melospiza melodia","Species",NA,1,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Passeriformes","Cyanocitta cristata","Species",NA,3,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Piciformes","Colaptes auratus","Species",NA,5,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1013,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Galliformes","Bonasa umbellus","Species",NA,3,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1014,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,1,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1014,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Piciformes","Colaptes auratus","Species",NA,1,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1014,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","Piciformes","Melanerpes erythrocephalus","Species",NA,3,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1014,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Accipiter","Accipiter cooperii",NA,"Aves","","Aves","Class",NA,3,NA,"USA",43.067,-89.654,"1931"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,2,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,3,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Sciurus sp","Genus",NA,2,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,2,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Columbiformes","Columba livia","Species",NA,1,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Reptilia","Squamata","Pituophis catenifer","Species",NA,1,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1018,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Amphibia","Anura","Anura","Order",NA,1,NA,"USA",43.295,-89.633,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Galliformes","Gallus gallus","Species",NA,4,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,1,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,17,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,8,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Passeriformes","Eremophila alpestris","Species",NA,1,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Gruiformes","Gallinula chloropus","Species",NA,1,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1019,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Reptilia","Squamata","Thamnophis sp","Genus",NA,3,NA,"USA",43.011,-89.537,"1930"
"new_RaptorDiets.csv",1021,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Galliformes","Gallus gallus","Species",NA,7,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1021,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Tamias sp","Genus",NA,1,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1021,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,1,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1021,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,2,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1021,"Errington 1933b","Stomach","Stomach+PreyRemains","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Peromyscus sp","Genus",NA,1,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1022,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Sciurus sp","Genus",NA,6,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1022,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Ictidomys tridecemlineatus","Species",NA,5,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1022,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Galliformes","Gallus gallus","Species",NA,3,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1022,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,2,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1022,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,4,NA,"USA",43.111,-89.506,"1931"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Microtus sp","Genus",NA,24,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Peromyscus sp","Genus",NA,3,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Rodentia","Mus musculus","Species",NA,1,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Eulipotyphla","Sorex sp","Genus",NA,1,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Aves","Galliformes","Gallus gallus","Species",NA,2,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Eulipotyphla","Blarina sp","Genus",NA,5,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1023,"Errington 1933b","Stomach","Stomach+Pellet","Accipitriformes","Acciptridae","Buteo","Buteo jamaicensis",NA,"Mammalia","Carnivora","Mustelidae","Family",NA,1,NA,"USA",43.539,-89.759,"1930"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Aves","Passeriformes","Cardinalis cardinalis","Species",NA,7,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Aves","Cuculiformes","Coccyzus americanus","Species",NA,6,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Aves","Passeriformes","Oporornis formosus","Species",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Aves","Passeriformes","Molothrus ater","Species",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Aves","Passeriformes","Baeolophus bicolor","Species",NA,1,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Aves","","Aves","Class",NA,17,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Diadophis punctatus","Species",NA,13,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Rodentia","Microtus ochrogaster","Species",NA,9,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Eulipotyphla","Soricidae","Family",NA,9,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Lagomorpha","Sylvilagus floridanus","Species",NA,7,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Coluber constrictor","Species",NA,7,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Plestiodon obsoletus","Species",NA,6,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Insecta","Coleoptera","Coleoptera","Order",NA,6,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Eulipotyphla","Talpidae","Family",NA,3,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Ophisaurus sp","Genus",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Rodentia","Microtus pinetorum","Species",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Insecta","Orthoptera","Orthoptera","Order",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Plestiodon fasciatus","Species",NA,13,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Chiroptera","Lasiurus borealis","Species",NA,4,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Amphibia","Anura","Anaxyrus americanus","Species",NA,3,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Crotaphytus collaris","Species",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Mammalia","Rodentia","Reithrodontomys megalotis","Species",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Insecta","Lepidoptera","Lepidoptera","Order",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Insecta","Hemiptera","Cicadoidea","Superfamily",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Pantherophis obsoletus","Species",NA,2,NA,"USA",39.039,-95.201,"1956.333"
"new_RaptorDiets.csv",1037,"Fitch 1974","Stomach","Stomach+Pellet+PreyRemains+Follow","Accipitriformes","Acciptridae","Buteo","Buteo platypterus",NA,"Reptilia","Squamata","Aspidoscelis sexlineatus","Species",NA,1,NA,"USA",39.039,-95.201,"1956.333"
